bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1250968,878201,2019-06-05,Assembly,"Assembly Governmental Employees Committee: Favorable refer to committee Rules",10,4,0,0,14
1250968,881701,2019-06-14,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1251036,881787,2019-05-14,Senate,"Senate Civil Service and Pensions Committee Vote",6,0,0,1,7
1251036,882246,2019-06-14,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1251036,885345,2019-06-19,Assembly,"Assembly Floor Vote - Final Passage",146,2,0,2,150
1251037,878420,2019-05-07,Senate,"Senate Health Committee Vote",15,0,0,0,15
1251037,878421,2019-06-05,Senate,"Senate Floor Vote - Final Passage",44,18,0,0,62
1251049,875802,2019-05-30,Senate,"Senate Higher Education Committee Vote",10,0,0,1,11
1251070,857052,2019-04-30,Assembly,"Assembly Codes Committee: Favorable refer to committee Ways and Means",20,0,0,2,22
1251070,875620,2019-05-30,Assembly,"Assembly Ways And Means Committee: Favorable",29,2,0,4,35
1251070,878620,2019-06-05,Assembly,"Assembly Floor Vote - Final Passage",145,0,0,5,150
1251070,882779,2019-06-17,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1251076,874636,2019-05-29,Assembly,"Assembly Local Governments Committee: Favorable refer to committee Ways and Means",17,0,0,2,19
1251076,878397,2019-06-05,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",25,6,0,4,35
1251076,882426,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1251320,914555,2019-06-19,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1251320,914556,2020-02-03,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1251320,914557,2020-02-04,Senate,"Senate Floor Vote - Final Passage",54,7,0,1,62
1251325,973656,2020-07-22,Senate,"Senate Floor Vote - Final Passage",46,14,0,0,60
1251325,973785,2020-07-21,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1251325,973989,2020-07-21,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1251345,884829,2019-05-07,Senate,"Senate Housing, Construction and Community Development Committee Vote",8,3,0,0,11
1251345,886247,2019-06-20,Assembly,"Assembly Floor Vote - Final Passage",103,44,0,3,150
1251345,886708,2019-06-19,Senate,"Senate Floor Vote - Final Passage",45,17,0,0,62
1251367,884440,2019-06-18,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1251367,885497,2019-06-18,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1251396,857000,2019-04-30,Assembly,"Assembly Labor Committee: Favorable refer to committee Codes",19,8,0,2,29
1251396,860366,2019-05-07,Assembly,"Assembly Codes Committee: Favorable",13,7,0,2,22
1251398,878578,2019-06-05,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",30,1,0,4,35
1251398,882448,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1251406,880947,2019-05-29,Senate,"Senate Insurance Committee Vote",11,0,0,0,11
1251406,882116,2019-06-12,Senate,"Senate Floor Vote - Final Passage",61,1,0,0,62
1251406,940498,2020-03-02,Senate,"Senate Insurance Committee Vote",11,0,0,0,11
1251424,884399,2019-06-18,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1251424,885473,2019-06-18,Senate,"Senate Floor Vote - Final Passage",58,4,0,0,62
1251424,944540,2020-03-04,Senate,"Senate Consumer Protection Committee Vote",6,1,0,0,7
1251424,972506,2020-07-21,Senate,"Senate Floor Vote - Final Passage",57,3,0,0,60
1251437,881656,2019-05-29,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1251437,881932,2019-06-13,Senate,"Senate Floor Vote - Final Passage",54,8,0,0,62
1251437,884145,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",147,1,0,2,150
1251462,886193,2019-06-20,Assembly,"Assembly Floor Vote - Final Passage",105,41,0,4,150
1251462,886675,2019-06-18,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1251462,886676,2019-06-19,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1251514,868015,2019-05-21,Assembly,"Assembly Rules Committee: Favorable",20,8,0,3,31
1251514,868016,2019-05-21,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",21,11,0,3,35
1251538,902558,2020-01-14,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Codes",17,4,0,0,21
1251538,907566,2020-01-28,Assembly,"Assembly Codes Committee: Favorable",21,0,0,1,22
1251538,914612,2020-01-28,Assembly,"Assembly Codes Committee: Favorable",21,0,0,1,22
1251544,875265,2019-05-14,Senate,"Senate Higher Education Committee Vote",11,0,0,0,11
1251544,875266,2019-05-30,Senate,"Senate Floor Vote - Final Passage",57,1,0,4,62
1251549,855398,2019-04-30,Senate,"Senate Investigations and Government Operations Committee Vote",7,0,0,0,7
1251549,941634,2020-03-03,Senate,"Senate Investigations and Government Operations Committee Vote",7,0,0,0,7
1251552,875566,2019-05-30,Senate,"Senate Health Committee Vote",13,2,0,0,15
1251561,875608,2019-05-30,Assembly,"Assembly Ways And Means Committee: Favorable",22,9,0,4,35
1251758,885245,2019-06-19,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",33,0,0,2,35
1251758,885246,2019-06-20,Assembly,"Assembly Rules Committee: Favorable",27,0,0,4,31
1251784,970756,2020-07-13,Assembly,"Assembly Health Committee: Favorable refer to committee Rules",24,0,0,2,26
1251787,884252,2019-06-18,Assembly,"Assembly Local Governments Committee: Favorable refer to committee Ways and Means",17,0,0,2,19
1251787,884821,2019-06-19,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",33,0,0,2,35
1251787,885240,2019-06-20,Assembly,"Assembly Rules Committee: Favorable",27,0,0,4,31
1251819,878972,2019-06-06,Assembly,"Assembly Environmental Conservation Committee: Favorable refer to committee Ways and Means",28,0,0,2,30
1251819,882066,2019-06-14,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",30,0,0,5,35
1251819,882445,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1251819,884424,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",148,0,0,2,150
1251824,860299,2019-05-07,Assembly,"Assembly Small Business Committee: Favorable",15,0,0,2,17
1251824,864954,2019-05-15,Assembly,"Assembly Floor Vote - Final Passage",139,2,0,9,150
1251824,868281,2019-05-21,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1251829,878464,2019-06-04,Assembly,"Assembly Mental Health Committee: Favorable refer to committee Rules",12,0,0,1,13
1251829,880517,2019-06-11,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1251875,863893,2019-04-30,Senate,"Senate Education Committee Vote",15,0,0,0,15
1251875,863894,2019-05-14,Senate,"Senate Floor Vote - Final Passage",59,0,0,3,62
1251875,883290,2019-06-17,Assembly,"Assembly Floor Vote - Final Passage",147,1,0,2,150
1251900,881804,2019-06-14,Assembly,"Assembly Transportation Committee: Favorable refer to committee Rules",24,0,0,1,25
1251900,883552,2019-06-18,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1251900,885065,2019-06-19,Assembly,"Assembly Floor Vote - Final Passage",148,0,0,2,150
1252002,883354,2019-05-29,Senate,"Senate Elections Committee Vote",6,1,0,0,7
1252002,885200,2019-06-18,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252002,904589,2020-01-21,Senate,"Senate Elections Committee Vote",7,0,0,0,7
1252002,921289,2020-02-11,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252002,972257,2020-07-20,Assembly,"Assembly Floor Vote - Final Passage",141,0,0,4,145
1252040,870405,2019-05-21,Assembly,"Assembly Education Committee: Favorable refer to committee Ways and Means",31,0,0,0,31
1252040,874785,2019-05-30,Assembly,"Assembly Ways And Means Committee: Favorable",31,0,0,4,35
1252040,878833,2019-06-05,Assembly,"Assembly Floor Vote - Final Passage",145,0,0,5,150
1252040,885300,2019-06-18,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252055,877033,2019-06-03,Senate,"Senate Floor Vote - Final Passage",60,2,0,0,62
1252055,877322,2019-06-03,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1252055,883181,2019-06-17,Assembly,"Assembly Floor Vote - Final Passage",125,23,0,2,150
1252064,880002,2019-05-30,Senate,"Senate Environmental Conservation Committee Vote",9,1,0,1,11
1252064,880463,2019-06-11,Senate,"Senate Floor Vote - Final Passage",49,12,0,1,62
1252064,914461,2020-02-04,Senate,"Senate Environmental Conservation Committee Vote",10,1,0,0,11
1252064,949108,2020-03-11,Senate,"Senate Floor Vote - Final Passage",47,11,0,4,62
1252100,855438,2019-04-30,Senate,"Senate Education Committee Vote",15,0,0,0,15
1252100,868586,2019-05-21,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1252178,874631,2019-05-29,Assembly,"Assembly Local Governments Committee: Favorable refer to committee Ways and Means",17,0,0,2,19
1252178,883249,2019-06-17,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",33,0,0,2,35
1252178,883512,2019-06-18,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1252178,885015,2019-06-19,Assembly,"Assembly Floor Vote - Final Passage",148,0,0,2,150
1252178,886733,2019-06-20,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252254,881916,2019-06-06,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1252254,881917,2019-06-14,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252254,972648,2020-07-20,Senate,"Senate Civil Service and Pensions Committee Vote",7,0,0,0,7
1252254,972649,2020-07-21,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1252254,973640,2020-07-22,Senate,"Senate Floor Vote - Final Passage",60,0,0,0,60
1252254,973778,2020-07-21,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1252272,855049,2019-04-30,Senate,"Senate Civil Service and Pensions Committee Vote",6,1,0,0,7
1252272,880021,2019-06-11,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1252272,880448,2019-06-11,Senate,"Senate Floor Vote - Final Passage",59,2,0,1,62
1252272,886253,2019-06-21,Assembly,"Assembly Floor Vote - Final Passage",139,2,0,9,150
1252278,886567,2019-06-19,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252278,886568,2019-06-21,Assembly,"Assembly Floor Vote - Final Passage",141,0,0,9,150
1252278,887362,2019-06-19,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1252316,885098,2019-06-18,Senate,"Senate Floor Vote - Final Passage",44,18,0,0,62
1252316,886374,2019-06-18,Senate,"Senate Rules Committee Vote",16,3,0,0,19
1252316,886375,2019-06-21,Assembly,"Assembly Floor Vote - Final Passage",132,3,0,15,150
1252343,884545,2019-05-29,Senate,"Senate Civil Service And Pensions Committee Vote",7,0,0,0,7
1252343,886395,2019-06-19,Senate,"Senate Floor Vote - Final Passage",46,16,0,0,62
1252364,881391,2019-05-30,Senate,"Senate Aging Committee Vote",7,0,0,0,7
1252364,882077,2019-06-13,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252364,904621,2020-01-22,Senate,"Senate Aging Committee Vote",7,0,0,0,7
1252364,932087,2020-02-24,Senate,"Senate Floor Vote - Final Passage",59,0,0,3,62
1252445,864092,2019-05-14,Senate,"Senate Committee Vote",7,0,0,0,7
1252489,864089,2019-05-14,Senate,"Senate Committee Vote",7,0,0,0,7
1252495,886527,2019-06-20,Senate,"Senate Floor Vote - Final Passage",61,1,0,0,62
1252495,887349,2019-06-20,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1252564,882120,2019-06-12,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252564,882121,2019-06-12,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1252733,882948,2019-06-17,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252733,882949,2019-06-17,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1252733,884244,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",138,8,0,4,150
1252758,863027,2019-05-13,Senate,"Senate Transportation Committee Vote",14,0,0,1,15
1252758,863545,2019-05-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1252758,864305,2019-05-15,Senate,"Senate Floor Vote - Final Passage",58,0,0,4,62
1252758,935073,2020-02-25,Senate,"Senate Transportation Committee Vote",15,0,0,0,15
1252758,949309,2020-03-11,Senate,"Senate Floor Vote - Final Passage",58,0,0,4,62
1252765,886594,2019-06-18,Senate,"Senate Rules Committee Vote",14,5,0,0,19
1252765,886595,2019-06-20,Senate,"Senate Floor Vote - Final Passage",56,6,0,0,62
1252765,886596,2019-06-20,Assembly,"Assembly Floor Vote - Final Passage",125,22,0,3,150
1252778,862994,2019-05-06,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1252778,862995,2019-05-13,Senate,"Senate Floor Vote - Final Passage",58,2,0,2,62
1252778,877186,2019-06-03,Assembly,"Assembly Floor Vote - Final Passage",142,0,0,8,150
1252805,874861,2019-05-20,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1252805,875388,2019-05-30,Senate,"Senate Floor Vote - Final Passage",55,3,0,4,62
1252805,878703,2019-06-05,Assembly,"Assembly Floor Vote - Final Passage",144,1,0,5,150
1252810,863000,2019-05-06,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1252810,863001,2019-05-13,Senate,"Senate Floor Vote - Final Passage",58,2,0,2,62
1252810,878869,2019-06-05,Assembly,"Assembly Floor Vote - Final Passage",144,1,0,5,150
1252820,875192,2019-05-20,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1252820,875193,2019-05-30,Senate,"Senate Floor Vote - Final Passage",55,3,0,4,62
1252820,877099,2019-06-03,Assembly,"Assembly Floor Vote - Final Passage",142,0,0,8,150
1252963,870082,2019-05-21,Assembly,"Assembly Corporations, Authorities And Commissions Committee: Favorable refer to committee Codes",25,0,0,1,26
1252963,875146,2019-05-30,Assembly,"Assembly Codes Committee: Favorable",19,0,0,3,22
1252968,971923,2020-07-17,Assembly,"Assembly Codes Committee: Held for Consideration",15,6,0,1,22
1252970,860252,2019-05-07,Assembly,"Assembly Higher Education Committee: Favorable",23,0,0,3,26
1252970,874884,2019-05-29,Assembly,"Assembly Floor Vote - Final Passage",140,1,0,9,150
1252970,878898,2019-06-06,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1252977,971626,2020-07-16,Assembly,"Assembly Governmental Operations Committee: Held for Consideration",10,4,0,0,14
1252982,864025,2019-05-14,Assembly,"Assembly Health Committee: Favorable",24,0,0,2,26
1252982,870378,2019-05-22,Assembly,"Assembly Floor Vote - Final Passage",146,0,0,4,150
1252982,881779,2019-06-12,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252985,881829,2019-05-29,Senate,"Senate Commerce, Economic Development and Small Business Committee Vote",9,0,0,0,9
1252985,881830,2019-06-13,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1252994,867743,2019-05-07,Senate,"Senate Commerce, Economic Development and Small Business Committee Vote",9,0,0,0,9
1252994,867744,2019-05-20,Senate,"Senate Floor Vote - Final Passage",60,0,0,2,62
1252994,902763,2020-01-14,Senate,"Senate Commerce, Economic Development and Small Business Committee Vote",9,0,0,0,9
1252994,904577,2020-01-22,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1252995,857012,2019-04-30,Assembly,"Assembly Corporations, Authorities And Commissions Committee: Favorable",25,0,0,1,26
1252995,861725,2019-05-08,Assembly,"Assembly Floor Vote - Final Passage",138,0,0,12,150
1252995,878482,2019-06-05,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1253001,875564,2019-05-29,Senate,"Senate Investigations and Government Operations Committee Vote",7,0,0,0,7
1253001,879104,2019-06-06,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1253001,879105,2019-06-06,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1253001,902639,2020-01-14,Senate,"Senate Investigations and Government Operations Committee Vote",7,0,0,0,7
1253001,904447,2020-01-22,Senate,"Senate Finance Committee Vote",23,0,0,0,23
1253002,868944,2019-05-21,Assembly,"Assembly Veterans' Affairs Committee: Favorable refer to committee Ways and Means",17,0,0,2,19
1253002,878629,2019-06-05,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",31,0,0,4,35
1253002,880544,2019-06-11,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1253002,883258,2019-06-17,Assembly,"Assembly Floor Vote - Final Passage",147,1,0,2,150
1253002,886319,2019-06-19,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1253007,884448,2019-06-17,Assembly,"Assembly Local Governments Committee: Favorable refer to committee Rules",18,0,0,1,19
1253015,878116,2019-06-05,Assembly,"Assembly Energy Committee: Favorable refer to committee Ways and Means",13,4,0,0,17
1253025,884637,2019-05-21,Senate,"Senate Cities Committee Vote",7,0,0,0,7
1253025,886404,2019-06-19,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1253025,886405,2019-06-21,Assembly,"Assembly Floor Vote - Final Passage",139,1,0,10,150
1253027,860191,2019-05-07,Assembly,"Assembly Governmental Employees Committee: Favorable",14,0,0,0,14
1253038,870270,2019-05-21,Assembly,"Assembly Governmental Employees Committee: Favorable refer to committee Ways and Means",14,0,0,0,14
1253038,883547,2019-06-18,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1253038,883548,2019-06-18,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,1,0,2,35
1253038,886258,2019-06-21,Assembly,"Assembly Floor Vote - Final Passage",141,3,0,6,150
1253038,933496,2020-02-25,Assembly,"Assembly Governmental Employees Committee: Favorable refer to committee Ways and Means",13,0,0,1,14
1253049,878095,2019-06-05,Assembly,"Assembly Governmental Employees Committee: Favorable refer to committee Ways and Means",14,0,0,0,14
1253049,880356,2019-06-11,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",33,0,0,2,35
1253049,881706,2019-06-14,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1253069,882640,2019-06-17,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1253069,882641,2019-06-17,Assembly,"Assembly Codes Committee: Favorable refer to committee Ways and Means",20,0,0,2,22
1253069,885002,2019-06-19,Assembly,"Assembly Floor Vote - Final Passage",148,0,0,2,150
1253069,886726,2019-06-20,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1253074,886769,2019-06-20,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1253074,887179,2019-06-20,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1253079,868396,2019-05-21,Assembly,"Assembly Health Committee: Favorable refer to committee Ways and Means",26,0,0,0,26
